order_id,payment_type,payment_installments,payment_value
o35Byv2l3Rnw,credit_card,2,257.98
CAI1SLL46Z3S,wallet,1,1.53
t9bHdOVkt5ge,credit_card,2,254.94
qDs2n4z4qyXF,credit_card,1,948.98
JtVWrzxaXSvF,credit_card,2,175.99
LZdw0vc9dWg4,credit_card,5,13.4
O98K4xug8qJC,credit_card,1,133.14
P6EyxUbVuDxu,wallet,1,63.27
7TzFiThWRT3F,wallet,1,180.08
IrjuTSdjvAC0,credit_card,3,69.58
u8Vs4HbfsBsU,credit_card,2,622.64
1zwH6TRwI9OA,credit_card,9,179.44
9D4Zsr6cbIeF,credit_card,10,18.38
IlaRuhBcYyUK,credit_card,1,449.29
y65ykimdAgTa,wallet,1,35.77
2piKXUH7jRJr,wallet,1,222.67
Br3BxsV4ddNl,wallet,1,163.65
0rRPuLQbEGKO,credit_card,1,44.59
ZXMc7s24B1Ju,wallet,1,348.78
C8CLWr03d0Zs,credit_card,1,467.24
ftwEOwGaPnU7,debit_card,1,295.7
msfBKI1i1qIy,credit_card,8,88.03
Z2e0SmF3ahfn,credit_card,4,371.13
U70FtfI99YUe,wallet,1,9.52
AstXHRBYewOu,debit_card,1,817.15
kLIebBiLEUNc,wallet,1,1427.04
9iYWG3mFM2N3,voucher,1,193.17
iK8RnQqVj3tm,credit_card,1,3666.42
Df8FWpOGyLxV,wallet,1,273.2
KbYWBhtuLZdQ,credit_card,1,34.96
Aw2Z8BvP28ns,credit_card,1,764.92
lyJAZOUEuqC8,credit_card,8,147.56
LoOJhQXJfkbg,credit_card,1,4.39
EXRcqhCEbk2u,credit_card,1,126.63
Uhj5QQRSGI2V,credit_card,2,411.6
M2mNnJ1YbWwa,credit_card,1,434.76
R3nR7MAIFJp8,credit_card,2,11.82
KTnCUKzElL2h,credit_card,10,37.66
QgXLbqtRIYJc,credit_card,1,69.59
ct5kDFx3lQwo,credit_card,7,395.8
iS3MCokjSdae,wallet,1,163.35
0LHWQwuXbRXM,credit_card,1,118.25
7Wp9ZHNwKOcs,credit_card,3,48.21
VrZquU1IPXyA,credit_card,1,18.23
LKXwv3Th5J7R,wallet,1,20.83
WeNRCvq1T7vL,wallet,1,50.69
ExFC9Tp3wrVv,credit_card,4,40.64
jOjAlaMd4Bxa,credit_card,2,82.31
U825liYb4bEP,credit_card,6,639.43
e9m4BNOomAdS,credit_card,1,81.53
IqoKa8JhJv71,credit_card,10,381.86
bsmzn44t3VC8,credit_card,4,71.58
hIMwqW3ftMfO,credit_card,3,93.68
TB8dn1RMb1Iu,credit_card,1,468.25
7ci7P8HvMMs7,wallet,1,334.45
uJavi09HBk2M,credit_card,1,129.18
n6dwwBlgVTuA,wallet,1,38.65
yfclthifmTs0,credit_card,2,262.42
0oHwt9b30CGn,debit_card,1,118.96
1tkPSB2tm3t2,credit_card,10,232.22
oopvBupCO1Le,credit_card,2,131.23
4VJ7J1V9dr24,credit_card,4,205.51
Zew6B3QoUfi9,credit_card,8,139.58
ckXdHlUPbzjN,credit_card,3,1511.86
UqJUVQfXvMIC,credit_card,5,128.35
iqU2tyMIOyi9,wallet,1,122.83
DmHPGG2KKJIt,credit_card,2,401.19
8XDAlb8IQfhD,credit_card,6,115.39
uLRXIHs701fv,credit_card,1,126.07
LdTyR77hBNGz,voucher,1,381.0
d8M30xNSzJX9,credit_card,4,162.55
HYNAXgd1ufhl,credit_card,1,95.54
M3YhJss5VxJA,wallet,1,254.02
nVOd8unSYt5x,credit_card,8,101.48
UrZlJN0G0U9W,credit_card,10,143.39
qF714o5ei2QA,credit_card,1,53.22
gt6vQRWQPSQr,wallet,1,285.91
IGmh8Iw19DCw,wallet,1,179.76
X8UCCPb5ygTK,credit_card,10,21.27
jtZvMYq9xR0Z,wallet,1,256.14
TbUAeZfOAezJ,credit_card,12,157.97
OxOrS3XGMQnf,voucher,1,157.77
rBz0njcMajiT,wallet,1,53.16
sRSlDVv6OJ0n,credit_card,7,191.19
HrlLFWB2kEfd,wallet,1,53.22
4SLycZ3VQEMO,wallet,1,286.42
i8oM1FedPD2K,credit_card,8,84.41
fjsJK8u5ITRy,credit_card,2,63.79
wj8nQ2Fzid5y,credit_card,5,126.9
bJE8PIho24gk,credit_card,3,161.39
I4xScLeSHP4Y,wallet,1,78.95
QV5kaobvmqtR,wallet,1,168.75
9OBFk3mQyTnP,credit_card,4,18.67
6p2Di1yaKWWr,credit_card,3,43.98
sfxlElxBrIH3,credit_card,3,483.09
iqs3OdZOhePp,credit_card,3,278.46
V747bx9caKcn,credit_card,6,83.41
sv0oMoOhOnqW,credit_card,4,29.9
Ri4D5Pd1fWXz,credit_card,8,627.24
62p8KGgEJKqx,wallet,1,497.26
Br6VatR1BG0y,wallet,1,244.85
qg8KhWZF3z5A,credit_card,1,418.42
4p5h8fbioJIX,credit_card,1,64.71
oTo9v1g6qCDt,credit_card,1,161.25
sCyPllk1ZpBM,wallet,1,94.97
KDzHSkuInYO3,credit_card,8,19.57
kA0HnPtLmhDF,wallet,1,191.12
Ud4afhCnYRrp,voucher,1,268.98
mGyQLBRDCLPp,credit_card,1,162.57
T9GwXy4K63al,credit_card,6,108.53
GfUtNjRsJtQV,credit_card,1,181.55
mB7BTGVlOrJ7,wallet,1,475.84
2YyOuESxNr2G,wallet,1,146.54
L9SdJmy8vizU,credit_card,8,117.14
RfGwcLkX4twh,credit_card,2,87.21
InJp9j3p3UfK,credit_card,4,464.89
4Vil4wCz3hL3,credit_card,2,319.14
erR2l1480HBU,credit_card,5,352.25
vlgL7SEYdAGJ,credit_card,1,400.9
kMmZqP3SMUrl,credit_card,1,1372.22
A5QOUnqpIPNA,credit_card,1,1891.07
8MVjxBFCkjl8,credit_card,5,174.84
BfEerzMxBUsM,credit_card,1,229.99
7Mnj5LFCXUjy,credit_card,2,9.42
z2xZKG2is3Xq,credit_card,2,20.83
qCC3RaKYxYBW,credit_card,4,71.13
rfUXOUKCptwI,credit_card,1,159.42
LKRP1jbPUX9u,credit_card,1,14.88
R6up2KYJbADG,voucher,1,335.8
Vkd83aJPKBK4,credit_card,3,329.76
gk6zgfzGqRTq,credit_card,10,414.99
MfNVtDX1b0u6,credit_card,7,247.99
qf88tnNyUpRx,debit_card,1,75.58
KPJNHedkLc39,credit_card,3,339.49
grbwNyiL0JEt,credit_card,5,55.88
LqSXGf20AV6o,credit_card,7,2333.97
Y1qg1pjHkLox,wallet,1,294.76
ZzXFOWbjmFzr,credit_card,1,132.23
1YrkKeHcafj6,wallet,1,196.9
GTtRiJLayjkE,credit_card,1,38.65
bIDNyw5PjxVw,credit_card,1,253.09
52d7sTJogAGS,wallet,1,301.8
RuC6cSsNwGSD,credit_card,1,173.28
Oq5uLT3bDtK7,credit_card,1,82.53
LoBAXtMOqI3V,credit_card,8,326.09
Gl8G0YaaKbCH,credit_card,6,279.86
wjBw461L0dNm,credit_card,1,818.35
cUIMdjXkl46l,wallet,1,126.72
Hg69RiAHsqSy,credit_card,4,75.06
kMATImGT7Bt2,credit_card,8,48.25
vICQ6xAkBQJv,credit_card,6,621.29
eOsGCznIAUFY,wallet,1,90.69
rT0GUnmfrp3g,credit_card,5,123.97
PneId89pjlVF,wallet,1,321.74
xkUyzx2wFjwf,voucher,1,406.58
1MbJ62rztvdE,wallet,1,250.01
3P6YchQzgDtd,credit_card,5,305.41
PtP1KKpGs0Kk,credit_card,3,131.72
dsTjTURw2Ngg,wallet,1,404.44
7KQLNjjjuVzS,credit_card,1,379.08
PPQrKXZMlZ05,credit_card,1,89.77
etGEWoVwIuS6,credit_card,6,170.76
55GIbAMhfvxt,credit_card,1,131.35
SnbhVttnpE27,credit_card,6,88.05
WMPT0F2OZ6fm,credit_card,3,95.97
k3Rsr6bYVhuG,voucher,1,84.86
KcbjEZhinCC7,wallet,1,340.02
CBikI5R5D3Es,wallet,1,661.76
vlDOCPx2RWwL,credit_card,3,399.0
4XD3XsJnUFnM,credit_card,4,239.83
Q5ZoO3DdXvmc,credit_card,1,41.17
u1UimlZOy7jQ,credit_card,3,617.85
1E3iD0TBYiQv,credit_card,4,101.52
FSFm6KXHD7tM,wallet,1,413.15
UFRdVMOcc2Yp,credit_card,1,303.99
XFauDZBeZeg0,credit_card,3,1803.24
aDM4talQ6brh,debit_card,1,312.82
dfQYczlyMHB5,voucher,1,594.4
G1Veq2fc0vSS,credit_card,2,138.03
3kQCq4lbaOK9,credit_card,10,83.8
ePg7LyHwKeoQ,wallet,1,839.49
iE895OwyUliJ,credit_card,2,41.93
XyAVofPUCM13,credit_card,3,321.2
ItcROAatm9qV,credit_card,1,219.43
fRH6hWQCFJfA,credit_card,1,213.11
s5dVUH58uNDY,credit_card,5,608.28
1SVobHiDbyFI,credit_card,2,193.53
A9u8teMLfnqy,credit_card,10,44.3
uysl2pJLafck,credit_card,5,463.54
cJoBPLziXZ94,credit_card,1,188.99
nsRsjGdzOLd3,credit_card,4,83.4
atZxU3EM6CCK,wallet,1,213.66
fLr3kTLQXnYs,wallet,1,580.44
vectKPK0a1hr,credit_card,5,376.51
oQE3KyRMx2HC,credit_card,3,125.27
MpfN5hM7QaIb,credit_card,6,102.66
DdDQ4Z1ZAKjs,credit_card,5,1323.3
cCTU4XdvZaRb,credit_card,2,1381.83
ruxxllsQZysS,credit_card,3,448.32
QynCMMXbz6Hj,wallet,1,79.93
y76jGUuZwUAM,credit_card,4,37.46
pFdbUShXs2Ru,wallet,1,279.4
QguN9xvRHNTs,credit_card,1,133.84
q7ci0LjrVpG4,voucher,1,473.84
6eU5aCClumyJ,credit_card,1,177.51
uO3CqIrk9TA5,credit_card,9,53.98
8SQ9FwzB6DxZ,credit_card,5,1226.18
BLMPmwddUi7z,credit_card,5,721.74
o971UlIQHUrB,credit_card,1,149.2
MrVatiqJ3i95,credit_card,2,32.17
a4yTP98EEB7h,credit_card,8,814.6
9HPip5W0tprn,credit_card,1,20.84
ZI2xJ8n8X7SW,credit_card,1,30.43
uyXE59FQ1H0Q,wallet,1,1.83
myHhbcDMUjbh,credit_card,7,268.29
F6B9YxwbxxjE,credit_card,2,101.94
aFnXzRv4Wn2M,credit_card,3,200.04
IRNEiBQEewT3,credit_card,3,83.93
ZMIMxYQjyNbO,wallet,1,118.7
O6WES780bIsr,credit_card,1,359.56
lsHhBn5cxGQe,credit_card,1,178.11
yweE4tuiUKaE,credit_card,1,104.36
L24yFIarqeif,credit_card,5,170.33
CIgP38RLs2dk,credit_card,5,29.68
lhKveWr1XioH,credit_card,3,259.87
J6Ad7eJtZJBK,wallet,1,77.55
K30WhIAThU7e,credit_card,10,157.97
bipkyXhrCRU3,credit_card,6,56.78
tOfbzStkzwCP,credit_card,5,71.59
kLHnQGaCYQ0D,credit_card,2,596.56
erCvArKuXP7y,credit_card,1,46.31
DjV3bpGZho0O,credit_card,1,8.96
9kZ7jlj2wuDl,credit_card,1,8.53
KuZLJ1AaqI9q,wallet,1,842.96
yoTXBZ4nPUOg,credit_card,10,680.82
uYLL1QRTJKQC,credit_card,6,8.03
GHC60lkfmfzc,credit_card,10,473.1
H8ZDEOpg7Faf,credit_card,1,173.66
AWFieec5EhXd,voucher,1,130.01
eYC146tRJ3eS,wallet,1,2938.17
rIDYB6lCDTR9,credit_card,1,129.98
dZGNHioFdcer,credit_card,10,74.62
7uyJMH917bwZ,credit_card,3,257.56
l7rzx6VFkjNT,credit_card,8,167.4
qKs9bwrzCJCx,credit_card,10,277.7
nFXS3pQ4TBIf,credit_card,3,237.91
QAnafTMO59m6,credit_card,5,221.44
EUpbLBAHatd1,credit_card,2,368.56
GP5cstPcLLQj,credit_card,4,41.86
ozguHw2xMsrf,credit_card,6,246.5
w1DCnkttwIe6,wallet,1,248.94
TyY6P7qtW1Yu,credit_card,2,5.78
SM4Cj1CZZLkj,credit_card,6,447.24
ybF89OMhc7TN,credit_card,1,452.1
DURQJMJAFgec,credit_card,2,316.01
yQNvu0LsC0zi,credit_card,2,71.2
i4uH4OVqBIdm,voucher,1,163.33
Ae4FmV54RaBv,credit_card,3,74.29
ua86X6jeWF48,credit_card,1,142.49
BmsSgvYugTcn,voucher,1,67.78
K9wZS26hYDi6,credit_card,1,351.69
emgbs4p8zrbs,credit_card,5,55.41
dzYh8QrrtxmN,voucher,1,48.78
jF9xQGkZI7AC,wallet,1,230.9
XCcz3HxevFiN,credit_card,3,334.31
0qj71VZeqhOO,wallet,1,276.65
efyq0yLeQE1m,wallet,1,178.35
fgEO0J0acDhb,wallet,1,311.33
BDLXyxkpxOeN,credit_card,4,61.76
4DCZ5L73MMIj,credit_card,1,112.06
wb8m3XMuIHxk,credit_card,1,436.21
enWiHbOnJDKY,credit_card,1,147.14
RQ6qEjoCbLlB,credit_card,10,293.89
AUnUliUP4CbG,credit_card,10,65.93
QlfYA7XhGQM4,credit_card,1,2324.99
ZRbZ7T0cd7v2,credit_card,2,75.03
DaBl0qQpdhDH,credit_card,3,204.1
6F0kHSR4ku4P,credit_card,2,9.96
ls1WaMbwX29k,wallet,1,8.52
ZWeLPLWjCN0G,wallet,1,2.11
lMNtLm2TqkWz,credit_card,3,173.28
Z59NsR2g4TXC,credit_card,3,238.12
tXXBz6Lyj1p6,credit_card,2,372.42
bV1yC46PogzL,wallet,1,152.44
w90g2o1VWeVs,credit_card,1,424.04
KCqost0jS04g,credit_card,5,175.75
GceioGAwPtfa,credit_card,1,74.51
vNP260JjlgsB,credit_card,2,225.04
JuxPt3nOB4rA,credit_card,3,115.84
5ZCKrrJbv8iY,credit_card,5,389.12
dhToxbmO2mgK,wallet,1,485.51
jvsUaBWVyOha,credit_card,10,74.6
qGZePwmIBBtN,credit_card,1,214.16
919ggAMoZv9E,credit_card,4,1077.41
GiYSLpL1SNrl,credit_card,24,2.51
seFGrql71OoU,credit_card,3,497.47
8c1YjufKGTpK,credit_card,1,271.29
1WL4V8KeIDHN,credit_card,3,676.84
aQGzgNf1d92B,wallet,1,135.53
hE1yX4MhLL0L,credit_card,1,189.25
Bk0dffIbfChq,credit_card,1,96.08
JUou1ZKvsYh7,credit_card,5,210.86
VWs6b2EAZOl9,credit_card,10,211.93
mMzrAIDmgpqp,credit_card,1,294.3
BtHG80kokXbi,wallet,1,135.13
zYcXmHD6G5cr,credit_card,4,22.41
NOwU6BgabXFN,credit_card,10,262.12
cdMNdLFwWlDP,credit_card,1,1016.06
pXA7Bop1s6sO,wallet,1,163.03
kND6TmRqIdtQ,credit_card,2,76.0
cIa7XgY0IhJq,credit_card,1,173.33
oeKMcBjaxdLY,wallet,1,78.95
frzvwDN5YkIj,credit_card,1,259.12
zcRsep0OyoAO,credit_card,1,102.34
nAutPRYVGkK5,credit_card,2,221.08
QwOTVMhTgf9n,credit_card,1,79.05
iNO8xgpQ9pHz,credit_card,1,665.87
glIYCfUUh4jz,credit_card,5,328.72
sQje7H2R83c8,credit_card,1,1710.18
vpPwU64a8POw,credit_card,10,151.14
meb9S8HNpS72,credit_card,10,353.29
qWmX0XhPbPwn,credit_card,1,54.89
owIGthHmZpSP,credit_card,10,87.25
RBmioQlQiObc,credit_card,2,78.5
aoXUGkQXnqiA,wallet,1,392.37
tvOan1mzirby,credit_card,4,249.89
2wplUDUTyRex,credit_card,1,126.81
pCYL5AJPujok,credit_card,1,300.48
sU4YmRVWlsVx,credit_card,3,250.76
c6nhfOrJ8Q9F,credit_card,5,65.36
waygUVyOTjcd,credit_card,1,119.28
qQOvniGjAglN,debit_card,1,218.3
vSsvWwYaQSD6,credit_card,10,31.89
xpnFktaMnaXg,credit_card,10,182.58
0lsQSv24QCXR,credit_card,1,79.97
3hxzVJNs3FEv,wallet,1,235.41
pRpo8O2u93rU,credit_card,1,107.12
nVQxiZ9zqTa3,credit_card,10,89.52
zL56ddA8hcGw,credit_card,10,151.3
x8YoQrSw1ibt,credit_card,8,394.96
TQHxuySKNG5s,credit_card,8,112.42
fpMX0MmzUdme,voucher,1,648.82
E6ORBY8V2l85,voucher,1,386.65
VesTskisHN34,credit_card,4,61.64
7t4WD0z9zvIj,wallet,1,47.86
z8NQ6yKFikU5,wallet,1,160.58
2g77wJvjvINn,wallet,1,224.39
aZpyytCpXeLu,credit_card,1,152.25
s0KF0z51RsYJ,credit_card,1,1221.39
4GTm08n31E42,wallet,1,199.82
QtZdLoNIdS4f,credit_card,10,773.03
evVNNJ1W8llQ,credit_card,2,788.12
WmXEBDqLab8e,voucher,1,337.24
uHsygeS551W7,credit_card,5,284.81
KzRPFbyIiPqg,wallet,1,63.06
XUsQni48M6yw,wallet,1,432.1
fn0sJ9nMMMCo,credit_card,2,234.7
ela06vNwaSmx,credit_card,1,320.07
rRFNAtVUFjGN,credit_card,1,109.5
L0ear51gV9HC,credit_card,3,237.63
MWZFuVMNIqv1,credit_card,7,0.2
VFKkbFKaIWkb,credit_card,6,149.01
6FVQYyAeJd67,voucher,1,143.0
al5Ona1gVjOT,wallet,1,649.14
z6zKdlYC0EmU,credit_card,6,124.11
cY7owOvz3HJc,credit_card,2,78.76
l74VNSbAKhwF,credit_card,1,486.69
VW5R1FZUVHg9,credit_card,2,36.36
T8ZesZ3oF7VS,credit_card,2,206.66
rkD9FKa2svhm,credit_card,3,262.84
4F8dq7L3dJym,wallet,1,124.48
HTSlHKRd8pWY,credit_card,2,266.18
hVqywI2dpiVr,credit_card,3,14.84
seW6RzW2kdpb,wallet,1,470.46
lXmJCzPSzu3g,credit_card,1,135.5
XHFGV2kJ7xHu,credit_card,1,90.79
7AbKuvHgM6mZ,credit_card,4,52.58
ymQImIeUGMOG,credit_card,3,342.12
O5wlWKcdTCXu,voucher,1,33.48
Hja2UfrujbS1,credit_card,1,472.02
4DXN8vliW3Km,credit_card,1,587.72
2MSpYzbK3BnX,wallet,1,259.32
mdDaeCW7vLYx,credit_card,3,50.39
oyc7YDiN4fTU,credit_card,10,17.36
IczBed9mV11A,credit_card,1,368.45
tsbCh2jP8G1M,credit_card,4,551.25
B9jW8RhY42pj,credit_card,1,399.32
9uw0suQjIm0o,credit_card,6,414.75
lYiXLldLYf8H,credit_card,1,556.83
OazbjW7wLDP6,credit_card,1,1042.68
5Xnq1mcvHNFt,debit_card,1,126.72
jMF3IJt6JdtY,credit_card,5,212.66
8Vtt2ZzmjTbU,wallet,1,454.54
wrg3CDdd92md,credit_card,1,259.87
VY6Q8h3SuJoK,wallet,1,172.89
TNqEVyw7ZzZx,credit_card,6,107.4
KJz87y6F28T9,credit_card,10,419.88
DiH4dPLcUb1N,credit_card,10,65.99
EoCpkmXFzVG9,credit_card,3,301.31
DqEJT8HUgZq1,credit_card,3,215.54
stG9AWGbe0Ze,credit_card,1,435.23
aGsURM2XZNzw,wallet,1,108.96
qxfxLVOs6pVg,credit_card,6,104.87
0uoFzSObe9QP,wallet,1,18.98
q0O8BwiWvrqk,credit_card,2,62.77
y1XyXMIHdhy6,credit_card,5,234.6
J0Is1hFwzBik,voucher,1,863.75
YUVWk3JnWmKq,credit_card,4,86.76
95vgZgnfMqCU,credit_card,1,62.14
sxMlvoC93ZYL,credit_card,10,242.14
wz1CeFA0Dyib,credit_card,8,174.3
R1fW88aL6HIL,credit_card,8,52.56
S9UyJPQtFhIP,credit_card,1,143.64
WrsHS9TUleHR,credit_card,5,333.48
1eGJ4WaVLQAJ,credit_card,5,145.48
YoIPXbPUqC2o,credit_card,4,266.52
K1CFTm0JpdJ8,voucher,1,81.72
VkZ3xRRCQIOb,credit_card,1,1424.0
oOTRNzOPNvB6,credit_card,4,419.18
F4gBhW4olY63,wallet,1,45.67
X5US5uAktH3O,credit_card,10,42.93
XDGqt4XXb97L,credit_card,3,343.95
XrOl39ealAF4,wallet,1,5.16
FUVflZ7m01ZQ,wallet,1,280.56
0YHf7JIvGIbl,voucher,1,164.57
N6zVrwSl6d5O,credit_card,6,149.01
jwsIu6ozMgP3,credit_card,3,88.68
GFtSdvgGBplV,credit_card,10,43.92
pBjmU8vrlP7u,credit_card,10,225.31
Mvtff7ag7XnW,credit_card,3,151.92
hgn2qLT37Uh3,credit_card,3,166.38
yEBMADySHfYx,wallet,1,8.81
Em3pZHU6RJum,credit_card,3,150.92
wWYzPXSo1uCr,wallet,1,665.87
c658A2x4tsQF,credit_card,1,42.04
1ZrvgC1kmp1K,credit_card,1,122.08
6nuLkDXGQwjy,credit_card,6,157.12
raMsAsj19bPX,debit_card,1,171.22
AFibqNGFkVbH,voucher,1,219.52
6SsoC3C0MmJR,credit_card,1,221.23
FiZyW3F13jRa,credit_card,3,176.77
2eEEFTag6mO8,credit_card,2,222.21
BJoqyoO4LEoe,credit_card,1,339.07
58HYCZNqXFxG,credit_card,2,324.87
3cdNhwVpnbg2,wallet,1,88.91
lUJLUi36BGJD,credit_card,3,152.34
g2UcFpDe9Q7g,credit_card,3,477.71
sfvFzmDbg5rq,credit_card,1,336.06
0ZaTNVUKZXBt,credit_card,3,183.12
PNdb0UGKY3pJ,credit_card,2,153.09
Ovfb9sl5BzsQ,credit_card,2,193.53
kLdp1vEMvv8b,credit_card,1,145.69
6Yp2TDJSRcLn,wallet,1,1115.48
ihxL0F4i5Opu,credit_card,1,540.79
pYsLaqhXY2mP,credit_card,4,149.83
z8qMHoqTeFXW,wallet,1,337.42
phwkJVrvBPEl,wallet,1,389.45
VOsrvuOezrzy,credit_card,2,49.73
Ptt8UaVsSSKV,credit_card,5,259.92
Yv3hEG4gVOEL,wallet,1,274.88
1ZOaFyzYP0gN,credit_card,3,48.43
cNOBkQH8RRSN,credit_card,1,265.31
McugTuDv5sQ6,credit_card,3,85.69
DYGGM9IJ1zh9,credit_card,1,175.57
8Go9DeZmKuVV,credit_card,10,140.32
FOLToVwZODrF,credit_card,5,185.6
Gw3F6D5Blq9r,credit_card,6,102.54
LFaxAJIM4LZg,credit_card,1,28.19
ldSrcECoQpqr,credit_card,4,645.8
sOgEKrf6Le0w,credit_card,1,23.79
3m5qBaOWxf8K,credit_card,2,184.12
yg29I9GLYEyj,credit_card,3,222.13
dKgztiB6hmk0,credit_card,10,387.67
4wSlvDhFmhuv,wallet,1,27.04
DTPLXf6eTxek,voucher,1,126.72
4uoqgIkXqGxH,credit_card,5,201.15
M7wJqEUio0Ku,credit_card,1,87.52
QIObl0MdSdaB,credit_card,2,305.56
AhBvLxA6ucD3,credit_card,3,773.57
cfX7Tke037fm,credit_card,8,86.18
NfDHqUhbVKik,credit_card,1,39.38
kZYvEQbBN3mL,credit_card,1,286.04
TDPQWEo7anXP,credit_card,2,45.49
RuKjdTwkRV4F,credit_card,1,86.43
NHB5gvAXrcSJ,credit_card,1,197.43
Ixgo0GSyaJ2n,credit_card,2,372.42
JaDYdIy6BFt0,credit_card,2,596.27
D89jSMMCBMbp,voucher,1,89.27
IGaZdBgC6iVC,wallet,1,86.43
T6Ugu4qbRqxB,credit_card,4,336.16
mFn1vImFyTF4,credit_card,2,540.53
MUj9ocKZaBtm,credit_card,4,154.66
InQWhXWNAIbE,credit_card,1,129.95
gOCyXFLKXY0x,credit_card,1,569.14
qZa3kt8WhZwM,credit_card,8,176.75
nulRAJ3zfJvc,credit_card,2,195.29
SS7y943oRKVe,credit_card,5,178.4
bytjxHD9z9p9,wallet,1,387.24
MsARBBWfsmlj,credit_card,8,78.61
KjAswlSh4ZRk,credit_card,3,203.07
T1RsPmOcjuuS,debit_card,1,44.59
aeIvPD4kPDU1,credit_card,3,111.72
XL5bgJuwI32K,credit_card,6,339.64
3HtMnwMnaYzC,credit_card,5,196.8
SgKZG6tbMUPZ,wallet,1,238.25
hfjILUK6fwRq,credit_card,5,98.85
1yfO9PCCUasY,credit_card,6,211.71
U7lXP9TLbN05,credit_card,8,71.06
w4joBcW4TnIk,debit_card,1,258.52
2JbcogHJ78RV,voucher,1,90.89
arjhsVYzz4w1,credit_card,3,0.85
BOspvF55sjWO,wallet,1,56.36
53y5GS8qYYF4,credit_card,8,129.09
0k7PclKZZlDI,credit_card,3,355.76
9cuBltSPwCIx,credit_card,1,273.63
fv8x7hVNT4Oo,credit_card,1,608.88
CNmiU8g27qPd,debit_card,1,244.34
M7eh4lyacuYb,wallet,1,286.54
7rquMFuadqFl,credit_card,3,15.2
xaj1ydtXOqla,credit_card,1,375.74
Ucd1Habo5AT7,wallet,1,113.0
39AIwbxmUD13,wallet,1,714.91
JWQmKtm7A6Qe,credit_card,6,458.46
v42Z9ywKwP3I,wallet,1,108.88
6LB4Nh0KeiKW,credit_card,4,216.83
mysGieMnLGM9,credit_card,1,358.76
E9KmhgYHMj09,credit_card,1,35.98
33EAXE0Nt119,credit_card,10,365.78
xv3SLozhpxmx,credit_card,8,25.52
6XhRfU0xWjOV,credit_card,1,183.12
Hw1t29js72mt,credit_card,6,1069.41
YY4RXvgC69vv,credit_card,1,101.61
5pxcLVGyBzPF,credit_card,8,75.47
xc3re81U3wuc,debit_card,1,168.71
4UDUgiWUvyJn,credit_card,2,190.04
SwTB1c5yCAzr,credit_card,3,171.13
i0y7QnMkgjFf,wallet,1,793.09
GiPtraF6W5SW,credit_card,7,181.19
AJ8kQVq4cULR,credit_card,1,318.82
0pa8d9CaHWCM,credit_card,1,128.52
oU0xMGWNZWqf,credit_card,2,402.16
bTu0lylFHBcQ,credit_card,1,618.75
b6YPzLRa8pA1,wallet,1,420.86
N4Ea6AaVWe6U,wallet,1,136.57
rKnksg0jfb4F,credit_card,2,74.4
vcfT4aHvRVdP,wallet,1,298.83
yhm0E2ooraci,voucher,1,1330.88
l7T2ZszCPxNA,credit_card,8,180.85
qGqbBmz30fvu,credit_card,2,167.8
iJ2VOvhCtBXg,credit_card,3,270.75
D3wadf3KfwoI,credit_card,5,314.54
PUTMg3q900vI,credit_card,1,29.11
cpfeYqGme0Lu,voucher,1,50.92
RMFMToiorfVG,credit_card,2,484.76
gqaXoa84WAGZ,credit_card,2,156.09
LDqMlkv1HvCE,credit_card,3,6929.31
Nu0d8sllbTnd,credit_card,3,8.28
3kBtOQShNSAL,credit_card,1,1221.39
22vgXMdvVwjG,credit_card,3,34.81
GyaOLDW1wKwE,credit_card,4,108.74
9tI7exZUdfhg,credit_card,3,24.94
90CdqQIsoiJT,credit_card,10,213.54
udDXk7xrViFz,credit_card,1,17.01
7CePKvZnrJfb,credit_card,2,2032.04
K2ch2sotzwGn,credit_card,2,104.36
biDnjXbQlFok,voucher,1,1843.85
6sAatpuLJGjD,credit_card,1,97.98
u0a7Eqa2m2uY,credit_card,4,125.84
olOUFKYn0snL,credit_card,2,1562.57
4ZO8wTW9JVpS,debit_card,1,331.58
d7eOwC2CwMQQ,credit_card,1,69.52
5L2W0VcGrEMh,wallet,1,826.16
ucLZHXYefuFu,credit_card,10,575.56
kLMmnIUHQs45,credit_card,3,26.0
1aIf4JSssSOK,wallet,1,2.18
4EYXh2jeYnUK,credit_card,4,504.78
b7PI8aqWi1Li,credit_card,1,93.13
4bvAe0PpQplR,wallet,1,18.59
8v5Ep3OAOdvz,credit_card,2,193.65
kEcD9X5PUJ5H,credit_card,1,675.77
R05kszaha0LE,credit_card,2,55.7
G71P2FwYLP2g,credit_card,3,19.86
s8x2nsjxPWKi,credit_card,15,273.54
M7Gs8PCp1GCo,credit_card,1,221.08
tSXVLi2PBBmU,credit_card,6,189.76
BgpvtY0BvBHl,credit_card,3,41.91
h6uUM5cC2Cxx,credit_card,10,104.92
kZb4gSxaZXxm,credit_card,8,67.13
QMCgNAdHosKP,voucher,1,34.0
uNKwih1xbDJ0,credit_card,6,545.08
lVA7vDcRMfgJ,credit_card,1,619.65
oUnB5B4pb2Gp,credit_card,1,834.1
k6TfAeUB5YKG,credit_card,6,51.03
RIfMC3L6aDoR,wallet,1,36.99
HbFsiSL0uXrZ,credit_card,2,441.79
UCTvqFRnyQ3x,credit_card,3,456.0
OYV7NlYO9ymM,credit_card,2,520.0
rKMF4lZRDk6U,credit_card,1,141.06
